Emp_ID,Name,Age,Salary (INR),Experience (Years),City,Department,Performance Rating
3910,Sneha Tiwari,38,,11.0,Bangalore,Management,4.3
3911,Amit Sharma,59,,9.0,Bangalore,Marketing,4.1
3912,Swati Joshi,51,,31.0,Jaipur,Management,4.0
3913,Neha Kapoor,24,174455.0,,Chennai,Finance,5.0
3914,Sneha Tiwari,51,,,Chennai,Sales,3.6
3915,Arjun Pandey,32,1994907.0,,Kolkata,Sales,3.9
3916,Rohit Bansal,42,789071.0,,Delhi,HR,4.4
3917,Gopal Das,49,,15.0,Hyderabad,Finance,4.0
3918,Suresh Choudhary,52,,,Mumbai,Finance,3.7
3919,Kavita Yadav,38,1920457.0,,Hyderabad,HR,4.1
3920,Riya Gupta,43,,16.0,Jaipur,Sales,4.2
3921,Vinod Iyer,43,,5.0,Kochi,Operations,4.1
3922,Suresh Choudhary,33,642791.0,,Bangalore,Finance,4.1
3923,Gopal Das,56,,27.0,Chennai,Management,3.6
3924,Rajesh Verma,43,,,Hyderabad,Management,4.9
3925,Sneha Tiwari,51,2118207.0,,Delhi,Operations,4.1
3926,Riya Gupta,46,38009.0,,Jaipur,Operations,4.0
3927,Samer Desai,24,,3.0,Hyderabad,Sales,3.7
3928,Amit Sharma,47,989150.0,4.0,Bangalore,Operations,4.5
3929,Gopal Das,54,,,Hyderabad,Finance,4.0
3930,Manish Khanna,54,1604139.0,20.0,Kochi,HR,4.3
3931,Deepika Reddy,40,1087245.0,,Mumbai,Management,4.4
3932,Arjun Pandey,32,2101747.0,,Kolkata,Finance,3.6
3933,Rohit Bansal,55,inf,24.0,Hyderabad,Finance,5.0
3934,Neha Kapoor,47,198518.0,,Pune,Finance,
3935,Deepika Reddy,36,1048325.0,,Chennai,IT,4.1
3936,Riya Gupta,57,,,Mumbai,IT,4.1
3937,Sneha Tiwari,32,1675742.0,,Kochi,HR,5.0
3938,Sunil Kumar,26,1710257.0,,Jaipur,Sales,4.6
3939,Kavita Yadav,59,,,Chennai,Operations,3.6
3940,Kavita Yadav,49,,15.0,Pune,IT,3.8
3941,Sunil Kumar,57,inf,,Mumbai,IT,4.1
3942,Sneha Tiwari,33,1321635.0,2.0,Jaipur,Finance,4.2
3943,Gopal Das,49,361191.0,21.0,Kochi,Sales,5.0
3944,Swati Joshi,23,,,Pune,Marketing,5.0
3945,Sneha Tiwari,50,,,Bangalore,Finance,3.6
3946,Sneha Tiwari,57,1383166.0,,Mumbai,Finance,4.1
3947,Neha Kapoor,37,,0.0,Jaipur,HR,4.8
3948,Neha Kapoor,31,45682.0,,Mumbai,Operations,4.0
3949,Amit Sharma,40,347678.0,19.0,Kochi,Finance,4.4
3950,Rohit Bansal,41,,,Kochi,Finance,4.4
3951,Amit Sharma,24,1436598.0,,Delhi,Operations,4.8
3952,Riya Gupta,31,,,Kochi,Operations,4.1
3953,Rohit Bansal,46,,24.0,Jaipur,IT,4.9
3954,Sunil Kumar,36,142062.0,0.0,Kolkata,Marketing,3.8
3955,Rajesh Verma,39,566015.0,15.0,Pune,Operations,4.3
3956,Anjali Saxena,45,,19.0,Pune,Finance,3.7
3957,Meera Nair,54,,inf,Kochi,Sales,4.8
3958,Priya Singh,52,,,Kolkata,IT,4.4
3959,Pankaj Mishra,50,,,Jaipur,Finance,4.7
3960,Pankaj Mishra,57,,17.0,Hyderabad,HR,4.9
3961,Amit Sharma,30,,6.0,Kochi,Finance,5.0
3962,Priya Singh,52,351770.0,,Kolkata,Operations,4.4
3963,Deepika Reddy,43,,,Chennai,Sales,5.0
3964,Neha Kapoor,22,,0.0,Chennai,IT,3.7
3965,Pankaj Mishra,34,1172432.0,5.0,Kolkata,Finance,4.7
3966,Samer Desai,31,1502050.0,2.0,Jaipur,Sales,4.0
3967,Arjun Pandey,47,,,Pune,Marketing,4.5
3968,Anjali Saxena,23,1067593.0,,Bangalore,IT,4.7
3969,Neha Kapoor,55,,,Kolkata,Marketing,4.3
3970,Manish Khanna,23,524176.0,3.0,Mumbai,Management,4.6
3971,Sneha Tiwari,22,,1.0,Chennai,Marketing,4.5
3972,Arjun Pandey,37,,15.0,Mumbai,Finance,3.7
3973,Deepika Reddy,58,254520.0,26.0,Kolkata,Finance,5.0
3974,Priya Singh,23,1969149.0,,Hyderabad,Marketing,5.0
3975,Deepika Reddy,49,2038560.0,20.0,Delhi,Marketing,4.6
3976,Rajesh Verma,36,,,Chennai,Operations,3.6
3977,Samer Desai,50,613804.0,,Mumbai,Operations,5.0
3978,Meera Nair,57,307542.0,,Hyderabad,Sales,
3979,Rajesh Verma,39,706588.0,inf,Kochi,Operations,4.9
3980,Anjali Saxena,59,1735203.0,,Kochi,Sales,4.4
3981,Amit Sharma,45,2021136.0,,Kochi,IT,4.1
3982,Priya Singh,50,1206996.0,,Delhi,IT,4.6
3983,Sunil Kumar,57,1357985.0,29.0,Hyderabad,IT,4.3
3984,Manish Khanna,39,548624.0,12.0,Chennai,Finance,4.2
3985,Arjun Pandey,48,838409.0,,Jaipur,Finance,5.0
3986,Vinod Iyer,39,596264.0,inf,Mumbai,Marketing,4.5
3987,Pankaj Mishra,49,,28.0,Pune,Sales,4.7
3988,Anjali Saxena,57,1053088.0,,Delhi,HR,3.9
3989,Arjun Pandey,46,,,Pune,Sales,
3990,Rohit Bansal,37,201552.0,,Delhi,Operations,3.7
3991,Riya Gupta,38,1539315.0,16.0,Bangalore,Operations,4.8
3992,Vinod Iyer,50,295653.0,24.0,Jaipur,Operations,4.0
3993,Riya Gupta,40,,,Jaipur,Marketing,4.5
3994,Vinod Iyer,49,,28.0,Delhi,Marketing,3.6
3995,Meera Nair,28,,1.0,Jaipur,Sales,4.2
3996,Rajesh Verma,28,2159634.0,0.0,Jaipur,IT,3.6
3997,Vinod Iyer,50,,,Jaipur,Marketing,3.8
3998,Priya Singh,23,1440619.0,3.0,Delhi,IT,5.0
3999,Sneha Tiwari,54,537611.0,,Pune,Finance,4.5
4000,Sneha Tiwari,45,2114837.0,0.0,Chennai,Marketing,
4001,Kavita Yadav,27,565127.0,,Bangalore,Management,3.8
4002,Rajesh Verma,49,,19.0,Delhi,Sales,3.7
4003,Deepika Reddy,28,,3.0,Jaipur,Operations,3.9
4004,Neha Kapoor,39,,,Hyderabad,Sales,3.8
4005,Riya Gupta,53,241144.0,27.0,Pune,HR,3.6
4006,Kavita Yadav,56,,inf,Kolkata,Operations,3.8
4007,Vinod Iyer,52,,11.0,Delhi,Finance,4.3
4008,Manish Khanna,36,,2.0,Hyderabad,Operations,3.9
4009,Pankaj Mishra,42,,,Chennai,Management,3.9
4010,Rohit Bansal,22,,,Delhi,Marketing,3.7
4011,Pankaj Mishra,56,,inf,Hyderabad,Management,4.3
4012,Manish Khanna,29,357762.0,4.0,Bangalore,Operations,3.5
4013,Deepika Reddy,47,1461634.0,23.0,Pune,Finance,4.8
4014,Kavita Yadav,59,,18.0,Pune,IT,4.1
4015,Vinod Iyer,55,1760127.0,19.0,Mumbai,Management,4.8
4016,Neha Kapoor,34,1794517.0,3.0,Bangalore,Management,4.7
4017,Sunil Kumar,43,inf,,Bangalore,Operations,4.1
4018,Deepika Reddy,37,812848.0,5.0,Pune,HR,3.5
4019,Arjun Pandey,56,1786847.0,,Mumbai,Management,4.7
4020,Sneha Tiwari,31,,,Bangalore,Finance,4.9
4021,Neha Kapoor,54,51908.0,,Pune,Marketing,3.7
4022,Rajesh Verma,46,,18.0,Jaipur,Sales,4.8
4023,Rohit Bansal,29,,2.0,Kolkata,Finance,3.8
4024,Suresh Choudhary,56,,4.0,Hyderabad,Operations,4.4
4025,Manish Khanna,34,,,Jaipur,HR,4.2
4026,Anjali Saxena,54,,34.0,Pune,Sales,3.9
4027,Rajesh Verma,59,,,Delhi,Management,4.5
4028,Alok Mehta,25,1385295.0,2.0,Mumbai,Marketing,4.5
4029,Alok Mehta,23,,0.0,Mumbai,Finance,4.5
4030,Samer Desai,46,,,Jaipur,Operations,4.9
4031,Sunil Kumar,47,317245.0,,Jaipur,Marketing,4.7
4032,Neha Kapoor,23,,,Hyderabad,Operations,3.7
4033,Riya Gupta,49,1603440.0,28.0,Kolkata,Sales,
4034,Meera Nair,42,422297.0,3.0,Kochi,Management,4.0
4035,Rajesh Verma,56,,29.0,Kochi,Operations,3.5
4036,Riya Gupta,33,1495421.0,9.0,Bangalore,IT,3.5
4037,Amit Sharma,27,1343312.0,,Bangalore,IT,3.6
4038,Neha Kapoor,35,1396413.0,,Kochi,Marketing,
4039,Riya Gupta,58,1660308.0,,Mumbai,Marketing,4.6
4040,Manish Khanna,25,667159.0,4.0,Kolkata,Finance,3.9
4041,Kavita Yadav,37,,9.0,Bangalore,Operations,3.7
4042,Amit Sharma,25,1132632.0,1.0,Hyderabad,HR,4.7
4043,Vinod Iyer,53,2035355.0,29.0,Delhi,IT,4.6
4044,Priya Singh,38,2144617.0,,Bangalore,Finance,4.9
4045,Pankaj Mishra,36,,,Delhi,IT,4.4
4046,Alok Mehta,30,1159125.0,,Hyderabad,Operations,3.8
4047,Sneha Tiwari,55,403647.0,30.0,Pune,HR,4.9
4048,Rajesh Verma,38,,,Jaipur,Marketing,3.7
4049,Gopal Das,32,,7.0,Mumbai,HR,3.5
4050,Rohit Bansal,46,2056989.0,21.0,Jaipur,Operations,4.3
4051,Vinod Iyer,41,921661.0,,Bangalore,Marketing,4.3
4052,Manish Khanna,24,673054.0,0.0,Kochi,Sales,4.7
4053,Pankaj Mishra,46,1239106.0,2.0,Chennai,Sales,4.3
4054,Meera Nair,31,784649.0,9.0,Hyderabad,Operations,3.9
4055,Vinod Iyer,34,2113911.0,,Bangalore,IT,3.8
4056,Suresh Choudhary,55,,16.0,Kochi,HR,4.9
4057,Sunil Kumar,35,965174.0,,Pune,Management,4.0
4058,Gopal Das,39,,13.0,Mumbai,Marketing,
4059,Manish Khanna,49,,,Hyderabad,HR,5.0
4060,Suresh Choudhary,25,,4.0,Hyderabad,Sales,4.1
4061,Suresh Choudhary,23,663681.0,3.0,Kolkata,HR,4.0
4062,Samer Desai,43,47195.0,11.0,Delhi,HR,
4063,Kavita Yadav,24,,,Pune,Finance,4.1
4064,Swati Joshi,48,,23.0,Jaipur,Management,
4065,Amit Sharma,46,,25.0,Jaipur,Management,5.0
4066,Priya Singh,58,485769.0,,Delhi,Management,4.8
4067,Swati Joshi,26,,5.0,Mumbai,Sales,3.5
4068,Neha Kapoor,28,887066.0,,Bangalore,Finance,3.5
4069,Ramesh Patil,32,,,Bangalore,Operations,3.5
4070,Sneha Tiwari,28,,,Kolkata,Finance,5.0
4071,Arjun Pandey,44,,14.0,Mumbai,IT,4.9
4072,Pankaj Mishra,59,,,Hyderabad,IT,4.8
4073,Neha Kapoor,41,,9.0,Pune,Management,3.8
4074,Vinod Iyer,53,117044.0,27.0,Pune,IT,
4075,Priya Singh,38,1932082.0,0.0,Hyderabad,HR,4.7
4076,Kavita Yadav,55,637207.0,24.0,Bangalore,IT,4.1
4077,Gopal Das,39,1981741.0,,Bangalore,Management,4.8
4078,Neha Kapoor,28,629483.0,0.0,Jaipur,Management,5.0
4079,Pankaj Mishra,26,,,Bangalore,Operations,3.6
4080,Manish Khanna,57,489075.0,,Bangalore,Sales,4.2
4081,Samer Desai,41,,7.0,Jaipur,Sales,3.7
4082,Alok Mehta,51,291594.0,,Kolkata,IT,4.3
4083,Gopal Das,37,1027017.0,,Bangalore,Management,4.9
4084,Meera Nair,47,576690.0,,Bangalore,Operations,4.0
4085,Vinod Iyer,24,,0.0,Bangalore,Sales,4.5
4086,Sneha Tiwari,36,1857309.0,7.0,Chennai,Management,4.9
4087,Manish Khanna,43,242345.0,,Delhi,Operations,4.4
4088,Neha Kapoor,35,784074.0,3.0,Bangalore,Finance,4.2
4089,Rohit Bansal,23,,,Jaipur,Operations,4.0
4090,Samer Desai,42,1236042.0,,Kolkata,HR,
4091,Suresh Choudhary,55,,,Delhi,HR,4.2
4092,Swati Joshi,37,,5.0,Chennai,Finance,4.3
4093,Meera Nair,58,,8.0,Mumbai,Sales,4.5
4094,Pankaj Mishra,59,1605346.0,13.0,Mumbai,Sales,3.5
4095,Kavita Yadav,42,,9.0,Kolkata,Operations,4.0
4096,Kavita Yadav,44,inf,,Pune,Operations,4.9
4097,Gopal Das,29,,7.0,Kolkata,Finance,4.9
4098,Alok Mehta,31,,10.0,Chennai,Sales,4.4
4099,Samer Desai,51,,27.0,Jaipur,Operations,4.4
4100,Pankaj Mishra,36,,inf,Delhi,Finance,3.9
4101,Samer Desai,41,,,Pune,Operations,3.8
4102,Rohit Bansal,32,,,Kolkata,Management,3.5
4103,Neha Kapoor,40,,,Bangalore,Operations,4.2
4104,Ramesh Patil,52,881350.0,11.0,Jaipur,Management,3.5
4105,Deepika Reddy,33,,5.0,Mumbai,IT,4.3
4106,Kavita Yadav,25,551297.0,3.0,Jaipur,IT,
4107,Swati Joshi,58,,21.0,Kolkata,Sales,4.0
4108,Alok Mehta,27,1127692.0,,Kochi,Sales,3.9
4109,Riya Gupta,35,,,Delhi,IT,4.1
4110,Anjali Saxena,57,,,Kolkata,Sales,4.5
4111,Rajesh Verma,31,,,Jaipur,Sales,3.6
4112,Manish Khanna,38,,16.0,Bangalore,HR,4.5
4113,Swati Joshi,37,,16.0,Chennai,Sales,5.0
4114,Samer Desai,58,1516640.0,,Bangalore,Management,3.9
4115,Swati Joshi,59,,,Mumbai,HR,5.0
4116,Pankaj Mishra,43,,1.0,Mumbai,Management,4.4
4117,Vinod Iyer,50,219958.0,,Chennai,Sales,
4118,Swati Joshi,36,,12.0,Mumbai,Management,4.8
4119,Meera Nair,31,2190937.0,9.0,Kolkata,Sales,3.9
4120,Anjali Saxena,55,1519297.0,12.0,Bangalore,IT,3.8
4121,Meera Nair,30,2128086.0,,Delhi,Sales,4.6
4122,Rajesh Verma,50,,21.0,Mumbai,Marketing,4.9
4123,Anjali Saxena,25,,,Pune,Operations,3.6
4124,Ramesh Patil,40,,,Bangalore,IT,3.8
4125,Alok Mehta,26,,,Jaipur,Operations,4.5
4126,Pankaj Mishra,57,,37.0,Hyderabad,Operations,4.7
4127,Samer Desai,59,,26.0,Bangalore,Finance,4.5
4128,Ramesh Patil,27,,7.0,Delhi,Sales,5.0
4129,Samer Desai,45,,19.0,Pune,Marketing,4.6
4130,Alok Mehta,26,,,Chennai,IT,4.1
4131,Amit Sharma,56,,,Kochi,Marketing,3.6
4132,Meera Nair,34,,,Mumbai,HR,4.4
4133,Priya Singh,43,,23.0,Hyderabad,Finance,4.1
4134,Neha Kapoor,34,,,Bangalore,IT,4.2
4135,Ramesh Patil,56,1137153.0,,Pune,Marketing,4.9
4136,Amit Sharma,50,,9.0,Delhi,Marketing,3.6
4137,Vinod Iyer,53,601773.0,28.0,Pune,Operations,3.5
4138,Pankaj Mishra,47,1261718.0,7.0,Hyderabad,Sales,4.0
4139,Sunil Kumar,57,1985290.0,37.0,Kolkata,Operations,4.5
4140,Gopal Das,49,101255.0,,Chennai,Finance,4.0
4141,Suresh Choudhary,42,,7.0,Hyderabad,Sales,4.4
4142,Arjun Pandey,42,1060344.0,9.0,Bangalore,Operations,4.9
4143,Sunil Kumar,44,1887329.0,16.0,Chennai,Operations,4.6
4144,Anjali Saxena,28,1827457.0,,Kolkata,Marketing,3.9
4145,Neha Kapoor,55,,,Hyderabad,Operations,4.2
4146,Samer Desai,50,,4.0,Kochi,HR,4.8
4147,Deepika Reddy,27,2174715.0,0.0,Hyderabad,HR,3.7
4148,Gopal Das,58,,,Delhi,Marketing,4.7
4149,Neha Kapoor,36,,,Kochi,Finance,4.4
4150,Ramesh Patil,43,,10.0,Mumbai,Finance,
4151,Sunil Kumar,45,1896019.0,17.0,Hyderabad,Finance,4.2
4152,Rajesh Verma,59,350331.0,,Mumbai,Operations,4.6
4153,Ramesh Patil,22,,,Chennai,HR,5.0
4154,Swati Joshi,24,,inf,Pune,Finance,4.8
4155,Vinod Iyer,39,1644936.0,10.0,Delhi,Finance,4.3
4156,Priya Singh,25,,1.0,Jaipur,Marketing,5.0
4157,Arjun Pandey,29,1382351.0,,Jaipur,Management,4.3
4158,Deepika Reddy,31,,8.0,Chennai,HR,4.5
4159,Arjun Pandey,30,732920.0,,Chennai,IT,4.8
4160,Sunil Kumar,25,613418.0,,Kolkata,Finance,4.0
4161,Priya Singh,58,,21.0,Pune,Marketing,4.9
4162,Arjun Pandey,52,,30.0,Pune,Finance,
4163,Kavita Yadav,41,,,Mumbai,Finance,5.0
4164,Meera Nair,38,,17.0,Hyderabad,Operations,4.3
4165,Amit Sharma,59,1130139.0,,Delhi,Management,4.4
4166,Sunil Kumar,32,,,Chennai,Operations,3.7
4167,Suresh Choudhary,40,,20.0,Kochi,Operations,4.4
4168,Amit Sharma,58,950307.0,15.0,Bangalore,Management,4.2
4169,Suresh Choudhary,50,1455135.0,13.0,Mumbai,Marketing,3.5
4170,Neha Kapoor,47,310074.0,0.0,Hyderabad,Management,
4171,Vinod Iyer,23,,1.0,Delhi,Sales,3.6
4172,Gopal Das,54,2023326.0,,Delhi,Management,4.1
4173,Manish Khanna,50,,24.0,Jaipur,HR,3.5
4174,Amit Sharma,34,1906555.0,8.0,Bangalore,Operations,5.0
4175,Manish Khanna,52,237905.0,18.0,Hyderabad,Marketing,4.3
4176,Kavita Yadav,56,,15.0,Hyderabad,Operations,4.8
4177,Pankaj Mishra,23,1085330.0,,Pune,Operations,3.6
4178,Swati Joshi,47,,,Delhi,HR,4.7
4179,Rohit Bansal,52,1855476.0,,Hyderabad,Marketing,4.5
4180,Sneha Tiwari,27,,5.0,Kochi,Sales,4.6
4181,Neha Kapoor,22,,,Pune,Marketing,4.5
4182,Rohit Bansal,22,,0.0,Hyderabad,Operations,4.3
4183,Alok Mehta,33,280976.0,,Pune,Sales,3.9
4184,Meera Nair,41,,,Pune,Operations,4.4
4185,Sneha Tiwari,39,680394.0,6.0,Chennai,HR,4.8
4186,Vinod Iyer,30,,9.0,Jaipur,Marketing,3.6
4187,Neha Kapoor,37,2061217.0,13.0,Delhi,IT,3.5
4188,Ramesh Patil,32,,3.0,Kochi,Marketing,4.6
4189,Sneha Tiwari,25,,,Jaipur,Finance,4.2
4190,Neha Kapoor,59,,,Mumbai,Management,4.5
4191,Pankaj Mishra,24,,0.0,Pune,Management,3.9
4192,Samer Desai,37,,,Mumbai,Operations,4.7
4193,Anjali Saxena,36,,,Chennai,Operations,4.4
4194,Swati Joshi,46,61408.0,,Hyderabad,Management,3.5
4195,Rohit Bansal,56,1983625.0,inf,Delhi,HR,4.1
4196,Suresh Choudhary,32,,,Jaipur,Marketing,4.4
4197,Arjun Pandey,54,1733329.0,27.0,Bangalore,Sales,4.9
4198,Sneha Tiwari,38,,,Hyderabad,Management,4.9
4199,Anjali Saxena,54,1965570.0,1.0,Kochi,Sales,4.4
4200,Sunil Kumar,45,,,Mumbai,HR,
4201,Ramesh Patil,24,,0.0,Chennai,HR,3.7
4202,Deepika Reddy,23,,,Hyderabad,Marketing,3.7
4203,Rajesh Verma,58,1243080.0,21.0,Kochi,Marketing,3.5
4204,Sneha Tiwari,57,,,Jaipur,Finance,4.2
4205,Riya Gupta,58,1539615.0,20.0,Hyderabad,Management,3.5
4206,Samer Desai,32,1736352.0,5.0,Bangalore,HR,4.0
4207,Rohit Bansal,59,,,Mumbai,Sales,4.5
4208,Rajesh Verma,40,,inf,Kochi,HR,4.9
4209,Vinod Iyer,22,2104747.0,2.0,Mumbai,Marketing,4.8
4210,Riya Gupta,50,,7.0,Chennai,HR,
4211,Rajesh Verma,26,,,Hyderabad,Sales,5.0
4212,Rajesh Verma,36,892704.0,2.0,Hyderabad,Finance,4.5
4213,Riya Gupta,42,,12.0,Mumbai,Management,3.7
4214,Ramesh Patil,38,427738.0,0.0,Kolkata,IT,4.5
4215,Suresh Choudhary,38,1238752.0,,Mumbai,Marketing,4.2
4216,Neha Kapoor,54,,,Kochi,Operations,4.4
4217,Arjun Pandey,23,1707936.0,2.0,Delhi,Management,4.9
4218,Samer Desai,46,inf,,Kochi,IT,3.5
4219,Pankaj Mishra,23,1563500.0,2.0,Jaipur,Sales,4.9
4220,Meera Nair,27,,,Kochi,HR,4.3
4221,Samer Desai,41,1175246.0,,Delhi,Operations,5.0
4222,Suresh Choudhary,47,,14.0,Kolkata,IT,3.9
4223,Priya Singh,59,,39.0,Kochi,Operations,4.3
4224,Vinod Iyer,49,inf,25.0,Kolkata,Finance,4.5
4225,Pankaj Mishra,46,,,Mumbai,Sales,3.9
4226,Arjun Pandey,36,747827.0,11.0,Chennai,Finance,4.9
4227,Sneha Tiwari,45,,7.0,Chennai,HR,4.8
4228,Gopal Das,51,,,Bangalore,Sales,3.8
4229,Neha Kapoor,45,1888723.0,,Jaipur,Sales,4.3
4230,Suresh Choudhary,47,,,Chennai,Sales,4.8
4231,Alok Mehta,33,,5.0,Kolkata,IT,4.3
4232,Kavita Yadav,24,73202.0,,Jaipur,HR,3.5
4233,Kavita Yadav,46,1485259.0,,Kolkata,HR,3.5
4234,Rajesh Verma,24,,1.0,Kolkata,Sales,3.5
4235,Meera Nair,58,,27.0,Hyderabad,IT,3.7
4236,Neha Kapoor,50,,,Kolkata,Finance,4.5
4237,Kavita Yadav,29,,1.0,Kolkata,Finance,4.1
4238,Samer Desai,51,,4.0,Jaipur,Finance,4.4
4239,Amit Sharma,26,168905.0,,Pune,IT,
4240,Samer Desai,29,,inf,Hyderabad,IT,4.9
4241,Alok Mehta,33,,3.0,Jaipur,HR,4.6
4242,Rajesh Verma,45,27699.0,,Chennai,Operations,4.6
4243,Sunil Kumar,55,,,Delhi,Sales,4.9
4244,Anjali Saxena,37,,12.0,Jaipur,Marketing,5.0
4245,Suresh Choudhary,55,1084969.0,1.0,Delhi,Sales,3.5
4246,Deepika Reddy,57,167903.0,,Mumbai,Sales,4.8
4247,Swati Joshi,33,,,Hyderabad,Marketing,4.3
4248,Rohit Bansal,57,,16.0,Bangalore,Operations,4.2
4249,Suresh Choudhary,23,,,Hyderabad,Management,4.1
4250,Alok Mehta,47,2182049.0,,Pune,HR,4.0
4251,Manish Khanna,23,1191940.0,3.0,Chennai,Sales,3.8
4252,Sneha Tiwari,54,971919.0,6.0,Bangalore,IT,3.8
4253,Rajesh Verma,43,229336.0,,Delhi,Operations,3.9
4254,Priya Singh,22,1416410.0,2.0,Jaipur,Finance,4.8
4255,Ramesh Patil,47,1951984.0,2.0,Bangalore,Management,3.8
4256,Anjali Saxena,32,,,Hyderabad,Sales,4.3
4257,Meera Nair,55,1825017.0,,Chennai,Marketing,3.9
4258,Sneha Tiwari,32,1009148.0,,Delhi,Management,4.3
4259,Amit Sharma,38,,12.0,Delhi,IT,4.0
4260,Swati Joshi,53,,25.0,Pune,Sales,4.4
4261,Rajesh Verma,38,,13.0,Pune,Sales,4.0
4262,Deepika Reddy,53,1494797.0,,Jaipur,Operations,5.0
4263,Sneha Tiwari,26,,,Chennai,IT,4.6
4264,Meera Nair,40,,,Kochi,Marketing,4.4
4265,Samer Desai,30,,,Delhi,IT,4.6
4266,Priya Singh,25,1482068.0,,Chennai,HR,3.7
4267,Manish Khanna,51,,7.0,Mumbai,IT,4.7
4268,Neha Kapoor,35,,,Delhi,IT,3.6
4269,Priya Singh,38,615182.0,,Hyderabad,IT,3.9
4270,Rohit Bansal,53,1066636.0,,Hyderabad,Sales,4.2
4271,Gopal Das,57,1431663.0,,Delhi,HR,4.5
4272,Amit Sharma,44,,,Chennai,Management,4.4
4273,Rajesh Verma,53,,,Delhi,Management,4.7
4274,Rohit Bansal,24,,3.0,Pune,HR,4.9
4275,Sunil Kumar,48,,,Bangalore,Sales,3.5
4276,Rohit Bansal,48,1519380.0,10.0,Jaipur,Marketing,4.8
4277,Riya Gupta,49,383818.0,5.0,Chennai,Marketing,3.9
4278,Samer Desai,34,1498800.0,,Delhi,HR,4.3
4279,Pankaj Mishra,34,,,Kolkata,Finance,3.8
4280,Sunil Kumar,44,,20.0,Kolkata,Finance,4.6
4281,Alok Mehta,55,1244679.0,,Bangalore,IT,4.3
4282,Arjun Pandey,27,1802733.0,inf,Jaipur,IT,4.7
4283,Swati Joshi,36,,1.0,Jaipur,Management,4.5
4284,Manish Khanna,51,1193044.0,4.0,Chennai,HR,4.5
4285,Rohit Bansal,49,,18.0,Chennai,IT,3.7
4286,Ramesh Patil,35,1740483.0,15.0,Chennai,Sales,4.0
4287,Gopal Das,43,493217.0,,Pune,IT,3.5
4288,Neha Kapoor,38,1442750.0,,Kochi,Management,3.9
4289,Vinod Iyer,39,1241311.0,,Chennai,Sales,3.9
4290,Swati Joshi,58,83963.0,28.0,Chennai,HR,4.8
4291,Swati Joshi,40,989271.0,2.0,Delhi,HR,4.9
4292,Rohit Bansal,38,,inf,Kolkata,IT,4.7
4293,Gopal Das,24,,1.0,Delhi,Finance,5.0
4294,Vinod Iyer,27,1956691.0,,Kolkata,Sales,3.9
4295,Kavita Yadav,27,,,Mumbai,IT,4.4
4296,Ramesh Patil,44,,19.0,Pune,Marketing,4.5
4297,Vinod Iyer,38,,17.0,Bangalore,Sales,3.8
4298,Sunil Kumar,56,,35.0,Bangalore,HR,4.9
4299,Manish Khanna,24,27051.0,0.0,Hyderabad,Marketing,4.9
4300,Swati Joshi,49,100578.0,,Kolkata,Sales,4.6
4301,Kavita Yadav,41,,,Mumbai,Management,4.2
4302,Samer Desai,32,,3.0,Mumbai,Sales,3.8
4303,Alok Mehta,40,,,Bangalore,Sales,3.7
4304,Sneha Tiwari,44,,15.0,Pune,Finance,4.6
4305,Sneha Tiwari,29,1565906.0,,Mumbai,Management,4.5
4306,Samer Desai,53,1251195.0,inf,Kolkata,Sales,4.1
4307,Manish Khanna,54,1065382.0,9.0,Pune,Operations,3.7
4308,Sneha Tiwari,32,,,Jaipur,HR,4.1
4309,Riya Gupta,52,1010232.0,,Kolkata,Sales,3.9
4310,Riya Gupta,50,,4.0,Kolkata,Sales,4.0
4311,Priya Singh,50,,21.0,Jaipur,Marketing,4.3
4312,Priya Singh,42,2145386.0,0.0,Kolkata,Management,3.5
4313,Deepika Reddy,44,512979.0,1.0,Pune,Sales,4.9
4314,Suresh Choudhary,48,,5.0,Bangalore,Finance,3.7
4315,Manish Khanna,42,1062076.0,,Pune,Operations,3.8
4316,Gopal Das,49,882301.0,,Kolkata,Management,4.6
4317,Alok Mehta,44,,7.0,Jaipur,Management,4.1
4318,Priya Singh,36,,,Jaipur,Finance,3.9
4319,Pankaj Mishra,30,,,Hyderabad,HR,3.5
4320,Kavita Yadav,56,,1.0,Pune,Management,4.0
4321,Gopal Das,47,438202.0,17.0,Chennai,Marketing,4.3
4322,Meera Nair,41,,13.0,Delhi,Marketing,3.5
4323,Meera Nair,38,,,Mumbai,Management,3.5
4324,Neha Kapoor,41,,,Bangalore,Sales,3.5
4325,Kavita Yadav,58,,30.0,Kochi,Finance,4.1
4326,Sunil Kumar,32,,8.0,Delhi,Finance,4.8
4327,Ramesh Patil,58,,31.0,Bangalore,HR,3.9
4328,Riya Gupta,47,,20.0,Jaipur,Finance,
4329,Deepika Reddy,52,,,Bangalore,HR,3.8
4330,Manish Khanna,25,1108935.0,,Mumbai,IT,4.0
4331,Alok Mehta,49,1077047.0,,Kochi,Finance,4.9
4332,Alok Mehta,55,,33.0,Mumbai,IT,3.7
4333,Amit Sharma,40,,,Kolkata,Sales,3.8
4334,Deepika Reddy,26,,,Delhi,Marketing,3.8
4335,Meera Nair,35,366981.0,3.0,Mumbai,Operations,5.0
4336,Neha Kapoor,39,,,Pune,Sales,5.0
4337,Neha Kapoor,28,,,Jaipur,HR,4.4
4338,Vinod Iyer,33,548334.0,8.0,Delhi,Sales,
4339,Alok Mehta,39,1925510.0,14.0,Delhi,HR,4.2
