Emp_ID,Name,Age,Salary (INR),Experience (Years),City,Department,Performance Rating
3661,Neha Kapoor,51,1563657.0,,Kolkata,Finance,4.4
3662,Amit Sharma,58,593575.0,28.0,Delhi,Finance,3.6
3663,Suresh Choudhary,30,1028873.0,9.0,Mumbai,IT,4.1
3664,Meera Nair,22,1650035.0,,Pune,HR,4.2
3666,Sneha Tiwari,23,868626.0,,Kolkata,IT,4.3
3669,Swati Joshi,53,1871061.0,7.0,Chennai,Operations,3.8
3670,Gopal Das,59,1161498.0,,Jaipur,Management,4.8
3672,Manish Khanna,22,1677780.0,2.0,Bangalore,Operations,3.5
3673,Manish Khanna,42,48632.0,2.0,Delhi,Operations,4.4
3674,Anjali Saxena,23,1838293.0,,Pune,Finance,4.6
3675,Suresh Choudhary,27,861977.0,,Jaipur,HR,4.8
3677,Suresh Choudhary,40,2037734.0,15.0,Delhi,Management,4.0
3681,Sunil Kumar,54,674971.0,34.0,Jaipur,Marketing,4.7
3682,Meera Nair,36,768678.0,15.0,Delhi,HR,5.0
3683,Priya Singh,50,532776.0,4.0,Jaipur,Management,3.9
3684,Sunil Kumar,45,438820.0,,Bangalore,Operations,4.8
3685,Priya Singh,36,844067.0,7.0,Chennai,Operations,4.7
3686,Anjali Saxena,23,1659396.0,1.0,Kolkata,IT,4.4
3687,Anjali Saxena,54,1216727.0,19.0,Pune,Sales,4.4
3689,Sneha Tiwari,48,1441677.0,,Jaipur,Management,3.5
3691,Riya Gupta,32,430339.0,,Kolkata,Marketing,4.7
3692,Arjun Pandey,22,1290314.0,0.0,Pune,Management,4.9
3693,Kavita Yadav,23,1716861.0,2.0,Delhi,Sales,4.7
3696,Swati Joshi,28,145167.0,7.0,Mumbai,Marketing,4.2
3699,Rajesh Verma,53,756478.0,,Pune,Marketing,4.2
3702,Manish Khanna,25,729576.0,,Pune,Management,4.2
3703,Suresh Choudhary,24,273213.0,,Kochi,HR,4.5
3704,Arjun Pandey,35,1378677.0,,Hyderabad,Finance,4.6
3711,Meera Nair,43,1914803.0,,Chennai,Marketing,4.9
3713,Kavita Yadav,58,2031616.0,,Kolkata,Sales,3.5
3715,Ramesh Patil,27,669682.0,,Chennai,Operations,4.6
3716,Gopal Das,40,1880765.0,0.0,Jaipur,Finance,4.2
3717,Amit Sharma,32,58180.0,0.0,Delhi,Operations,4.0
3718,Priya Singh,32,1296359.0,,Bangalore,Management,4.5
3720,Sneha Tiwari,44,1768081.0,0.0,Mumbai,Operations,5.0
3721,Anjali Saxena,48,1111406.0,,Pune,Sales,4.8
3726,Vinod Iyer,44,1787774.0,9.0,Kochi,Marketing,3.7
3729,Swati Joshi,35,1845157.0,,Jaipur,Sales,3.8
3730,Alok Mehta,38,556185.0,14.0,Kochi,Finance,3.5
3732,Sneha Tiwari,56,364900.0,34.0,Bangalore,Operations,5.0
3733,Rajesh Verma,53,226721.0,20.0,Delhi,Operations,4.8
3736,Deepika Reddy,39,1347010.0,12.0,Kolkata,Marketing,5.0
3737,Sneha Tiwari,32,1633722.0,,Delhi,Operations,4.2
3739,Gopal Das,26,819435.0,6.0,Jaipur,HR,4.3
3740,Gopal Das,39,817146.0,16.0,Mumbai,Finance,3.6
3748,Riya Gupta,22,731863.0,,Delhi,Finance,3.9
3751,Suresh Choudhary,25,573916.0,,Kolkata,Finance,4.7
3753,Rohit Bansal,32,1390832.0,,Kolkata,Finance,4.3
3754,Ramesh Patil,27,261927.0,,Kochi,Marketing,4.9
3757,Alok Mehta,46,486190.0,,Chennai,IT,4.3
3758,Suresh Choudhary,23,2100304.0,,Chennai,HR,4.1
3759,Riya Gupta,55,947060.0,29.0,Chennai,Marketing,3.9
3760,Suresh Choudhary,44,2056597.0,,Jaipur,Operations,4.9
3761,Samer Desai,23,1334421.0,,Mumbai,Sales,4.5
3762,Rajesh Verma,34,428356.0,1.0,Kochi,Sales,4.1
3764,Ramesh Patil,44,1011776.0,,Jaipur,Finance,3.7
3765,Deepika Reddy,35,1298915.0,13.0,Delhi,HR,5.0
3766,Alok Mehta,58,1851588.0,6.0,Bangalore,Marketing,4.8
3768,Alok Mehta,49,1660913.0,10.0,Pune,Management,4.5
3769,Anjali Saxena,40,1540597.0,,Jaipur,HR,4.0
3770,Deepika Reddy,54,1457652.0,,Chennai,HR,3.9
3773,Vinod Iyer,44,289068.0,,Jaipur,HR,3.6
3775,Pankaj Mishra,41,1013899.0,13.0,Kochi,IT,4.5
3780,Ramesh Patil,52,342694.0,,Kolkata,Sales,4.1
3782,Riya Gupta,38,669193.0,,Chennai,Finance,4.2
3783,Kavita Yadav,56,1744351.0,8.0,Pune,Management,4.2
3789,Neha Kapoor,42,442126.0,6.0,Pune,Operations,3.5
3791,Sunil Kumar,56,1876482.0,3.0,Bangalore,HR,3.5
3793,Pankaj Mishra,25,225068.0,,Kochi,Finance,4.4
3794,Manish Khanna,38,1511725.0,,Jaipur,HR,4.7
3798,Swati Joshi,54,306458.0,,Pune,Sales,4.4
3799,Amit Sharma,40,1429693.0,7.0,Pune,Operations,4.7
3800,Vinod Iyer,29,71020.0,,Delhi,Sales,4.3
3801,Manish Khanna,57,1081249.0,34.0,Bangalore,HR,4.9
3803,Sneha Tiwari,50,418165.0,,Mumbai,Operations,4.0
3806,Pankaj Mishra,52,218946.0,9.0,Kochi,Operations,4.4
3807,Neha Kapoor,34,1234029.0,2.0,Chennai,Operations,5.0
3808,Ramesh Patil,56,1088920.0,26.0,Kolkata,Marketing,5.0
3811,Arjun Pandey,36,416553.0,,Kochi,IT,4.2
3815,Alok Mehta,36,1340404.0,,Kolkata,Operations,3.5
3816,Manish Khanna,28,1147817.0,7.0,Mumbai,HR,4.5
3818,Deepika Reddy,44,521829.0,1.0,Hyderabad,HR,4.9
3819,Sunil Kumar,35,783601.0,,Kochi,Marketing,3.5
3821,Neha Kapoor,39,1355072.0,,Kochi,HR,4.9
3823,Meera Nair,54,713393.0,21.0,Delhi,Sales,4.0
3825,Meera Nair,26,981193.0,0.0,Hyderabad,Management,4.7
3828,Sunil Kumar,37,836452.0,,Delhi,Operations,3.8
3833,Rohit Bansal,31,767540.0,,Bangalore,Finance,3.5
3834,Rajesh Verma,51,1560681.0,26.0,Kolkata,HR,4.8
3835,Meera Nair,41,584610.0,,Pune,Operations,4.3
3837,Gopal Das,46,862168.0,,Jaipur,Management,4.6
3838,Riya Gupta,57,1871317.0,,Jaipur,IT,3.6
3839,Vinod Iyer,36,372462.0,,Kochi,Finance,4.3
3840,Riya Gupta,59,390191.0,36.0,Delhi,IT,4.5
3841,Pankaj Mishra,29,952478.0,2.0,Pune,Management,4.4
3842,Ramesh Patil,39,503157.0,19.0,Kochi,HR,4.6
3843,Alok Mehta,36,190382.0,13.0,Kochi,Finance,4.9
3845,Samer Desai,22,1818387.0,1.0,Chennai,Sales,4.1
3851,Manish Khanna,33,920651.0,,Chennai,IT,4.4
3854,Sneha Tiwari,52,1384136.0,11.0,Bangalore,Sales,5.0
3855,Riya Gupta,47,138447.0,25.0,Hyderabad,Management,4.6
3857,Ramesh Patil,56,1109239.0,14.0,Chennai,Sales,4.8
3859,Ramesh Patil,32,1251209.0,11.0,Mumbai,HR,3.5
3862,Sneha Tiwari,46,367074.0,5.0,Delhi,Sales,3.7
3864,Neha Kapoor,56,914035.0,12.0,Hyderabad,HR,4.4
3865,Suresh Choudhary,47,1461434.0,,Mumbai,Sales,4.2
3870,Deepika Reddy,58,981917.0,,Delhi,Finance,5.0
3872,Neha Kapoor,31,526424.0,,Kolkata,Marketing,4.7
3876,Sneha Tiwari,57,1288872.0,,Pune,Sales,4.1
3880,Swati Joshi,57,615006.0,,Jaipur,Marketing,4.0
3881,Neha Kapoor,26,835878.0,4.0,Bangalore,Operations,4.4
3882,Sneha Tiwari,52,1321961.0,,Kochi,Marketing,3.8
3883,Arjun Pandey,30,1906464.0,,Kochi,Management,4.0
3887,Ramesh Patil,42,1436077.0,20.0,Hyderabad,Marketing,5.0
3889,Manish Khanna,45,1535491.0,8.0,Hyderabad,Sales,4.3
3893,Gopal Das,24,1234760.0,3.0,Chennai,Sales,4.7
3895,Deepika Reddy,55,90284.0,9.0,Pune,Marketing,5.0
3899,Suresh Choudhary,55,2018380.0,32.0,Kolkata,Finance,3.7
3902,Kavita Yadav,29,1713070.0,,Kochi,Management,4.8
3903,Riya Gupta,23,104513.0,3.0,Bangalore,HR,3.9
3905,Swati Joshi,30,478318.0,0.0,Kochi,Finance,4.9
3906,Amit Sharma,44,1810272.0,,Kochi,Finance,4.3
3913,Neha Kapoor,24,174455.0,,Chennai,Finance,5.0
3915,Arjun Pandey,32,1994907.0,,Kolkata,Sales,3.9
3916,Rohit Bansal,42,789071.0,,Delhi,HR,4.4
3919,Kavita Yadav,38,1920457.0,,Hyderabad,HR,4.1
3922,Suresh Choudhary,33,642791.0,,Bangalore,Finance,4.1
3925,Sneha Tiwari,51,2118207.0,,Delhi,Operations,4.1
3926,Riya Gupta,46,38009.0,,Jaipur,Operations,4.0
3928,Amit Sharma,47,989150.0,4.0,Bangalore,Operations,4.5
3930,Manish Khanna,54,1604139.0,20.0,Kochi,HR,4.3
3931,Deepika Reddy,40,1087245.0,,Mumbai,Management,4.4
3932,Arjun Pandey,32,2101747.0,,Kolkata,Finance,3.6
3934,Neha Kapoor,47,198518.0,,Pune,Finance,4.3
3935,Deepika Reddy,36,1048325.0,,Chennai,IT,4.1
3937,Sneha Tiwari,32,1675742.0,,Kochi,HR,5.0
3938,Sunil Kumar,26,1710257.0,,Jaipur,Sales,4.6
3942,Sneha Tiwari,33,1321635.0,2.0,Jaipur,Finance,4.2
3943,Gopal Das,49,361191.0,21.0,Kochi,Sales,5.0
3946,Sneha Tiwari,57,1383166.0,,Mumbai,Finance,4.1
3948,Neha Kapoor,31,45682.0,,Mumbai,Operations,4.0
3949,Amit Sharma,40,347678.0,19.0,Kochi,Finance,4.4
3951,Amit Sharma,24,1436598.0,,Delhi,Operations,4.8
3954,Sunil Kumar,36,142062.0,0.0,Kolkata,Marketing,3.8
3955,Rajesh Verma,39,566015.0,15.0,Pune,Operations,4.3
3962,Priya Singh,52,351770.0,,Kolkata,Operations,4.4
3965,Pankaj Mishra,34,1172432.0,5.0,Kolkata,Finance,4.7
3966,Samer Desai,31,1502050.0,2.0,Jaipur,Sales,4.0
3968,Anjali Saxena,23,1067593.0,,Bangalore,IT,4.7
3970,Manish Khanna,23,524176.0,3.0,Mumbai,Management,4.6
3973,Deepika Reddy,58,254520.0,26.0,Kolkata,Finance,5.0
3974,Priya Singh,23,1969149.0,,Hyderabad,Marketing,5.0
3975,Deepika Reddy,49,2038560.0,20.0,Delhi,Marketing,4.6
3977,Samer Desai,50,613804.0,,Mumbai,Operations,5.0
3978,Meera Nair,57,307542.0,,Hyderabad,Sales,4.3
3979,Rajesh Verma,39,706588.0,,Kochi,Operations,4.9
3980,Anjali Saxena,59,1735203.0,,Kochi,Sales,4.4
3981,Amit Sharma,45,2021136.0,,Kochi,IT,4.1
3982,Priya Singh,50,1206996.0,,Delhi,IT,4.6
3983,Sunil Kumar,57,1357985.0,29.0,Hyderabad,IT,4.3
3984,Manish Khanna,39,548624.0,12.0,Chennai,Finance,4.2
3985,Arjun Pandey,48,838409.0,,Jaipur,Finance,5.0
3986,Vinod Iyer,39,596264.0,,Mumbai,Marketing,4.5
3988,Anjali Saxena,57,1053088.0,,Delhi,HR,3.9
3990,Rohit Bansal,37,201552.0,,Delhi,Operations,3.7
3991,Riya Gupta,38,1539315.0,16.0,Bangalore,Operations,4.8
3992,Vinod Iyer,50,295653.0,24.0,Jaipur,Operations,4.0
3996,Rajesh Verma,28,2159634.0,0.0,Jaipur,IT,3.6
3998,Priya Singh,23,1440619.0,3.0,Delhi,IT,5.0
3999,Sneha Tiwari,54,537611.0,,Pune,Finance,4.5
4000,Sneha Tiwari,45,2114837.0,0.0,Chennai,Marketing,4.3
4001,Kavita Yadav,27,565127.0,,Bangalore,Management,3.8
4005,Riya Gupta,53,241144.0,27.0,Pune,HR,3.6
4012,Manish Khanna,29,357762.0,4.0,Bangalore,Operations,3.5
4013,Deepika Reddy,47,1461634.0,23.0,Pune,Finance,4.8
4015,Vinod Iyer,55,1760127.0,19.0,Mumbai,Management,4.8
4016,Neha Kapoor,34,1794517.0,3.0,Bangalore,Management,4.7
4018,Deepika Reddy,37,812848.0,5.0,Pune,HR,3.5
4019,Arjun Pandey,56,1786847.0,,Mumbai,Management,4.7
4021,Neha Kapoor,54,51908.0,,Pune,Marketing,3.7
4028,Alok Mehta,25,1385295.0,2.0,Mumbai,Marketing,4.5
4031,Sunil Kumar,47,317245.0,,Jaipur,Marketing,4.7
4033,Riya Gupta,49,1603440.0,28.0,Kolkata,Sales,4.3
4034,Meera Nair,42,422297.0,3.0,Kochi,Management,4.0
4036,Riya Gupta,33,1495421.0,9.0,Bangalore,IT,3.5
4037,Amit Sharma,27,1343312.0,,Bangalore,IT,3.6
4038,Neha Kapoor,35,1396413.0,,Kochi,Marketing,4.3
4039,Riya Gupta,58,1660308.0,,Mumbai,Marketing,4.6
4040,Manish Khanna,25,667159.0,4.0,Kolkata,Finance,3.9
4042,Amit Sharma,25,1132632.0,1.0,Hyderabad,HR,4.7
4043,Vinod Iyer,53,2035355.0,29.0,Delhi,IT,4.6
4044,Priya Singh,38,2144617.0,,Bangalore,Finance,4.9
4046,Alok Mehta,30,1159125.0,,Hyderabad,Operations,3.8
4047,Sneha Tiwari,55,403647.0,30.0,Pune,HR,4.9
4050,Rohit Bansal,46,2056989.0,21.0,Jaipur,Operations,4.3
4051,Vinod Iyer,41,921661.0,,Bangalore,Marketing,4.3
4052,Manish Khanna,24,673054.0,0.0,Kochi,Sales,4.7
4053,Pankaj Mishra,46,1239106.0,2.0,Chennai,Sales,4.3
4054,Meera Nair,31,784649.0,9.0,Hyderabad,Operations,3.9
4055,Vinod Iyer,34,2113911.0,,Bangalore,IT,3.8
4057,Sunil Kumar,35,965174.0,,Pune,Management,4.0
4061,Suresh Choudhary,23,663681.0,3.0,Kolkata,HR,4.0
4062,Samer Desai,43,47195.0,11.0,Delhi,HR,4.3
4066,Priya Singh,58,485769.0,,Delhi,Management,4.8
4068,Neha Kapoor,28,887066.0,,Bangalore,Finance,3.5
4074,Vinod Iyer,53,117044.0,27.0,Pune,IT,4.3
4075,Priya Singh,38,1932082.0,0.0,Hyderabad,HR,4.7
4076,Kavita Yadav,55,637207.0,24.0,Bangalore,IT,4.1
4077,Gopal Das,39,1981741.0,,Bangalore,Management,4.8
4078,Neha Kapoor,28,629483.0,0.0,Jaipur,Management,5.0
4080,Manish Khanna,57,489075.0,,Bangalore,Sales,4.2
4082,Alok Mehta,51,291594.0,,Kolkata,IT,4.3
4083,Gopal Das,37,1027017.0,,Bangalore,Management,4.9
4084,Meera Nair,47,576690.0,,Bangalore,Operations,4.0
4086,Sneha Tiwari,36,1857309.0,7.0,Chennai,Management,4.9
4087,Manish Khanna,43,242345.0,,Delhi,Operations,4.4
4088,Neha Kapoor,35,784074.0,3.0,Bangalore,Finance,4.2
4090,Samer Desai,42,1236042.0,,Kolkata,HR,4.3
4094,Pankaj Mishra,59,1605346.0,13.0,Mumbai,Sales,3.5
4104,Ramesh Patil,52,881350.0,11.0,Jaipur,Management,3.5
4106,Kavita Yadav,25,551297.0,3.0,Jaipur,IT,4.3
4108,Alok Mehta,27,1127692.0,,Kochi,Sales,3.9
4114,Samer Desai,58,1516640.0,,Bangalore,Management,3.9
4117,Vinod Iyer,50,219958.0,,Chennai,Sales,4.3
4119,Meera Nair,31,2190937.0,9.0,Kolkata,Sales,3.9
4120,Anjali Saxena,55,1519297.0,12.0,Bangalore,IT,3.8
4121,Meera Nair,30,2128086.0,,Delhi,Sales,4.6
4135,Ramesh Patil,56,1137153.0,,Pune,Marketing,4.9
4137,Vinod Iyer,53,601773.0,28.0,Pune,Operations,3.5
4138,Pankaj Mishra,47,1261718.0,7.0,Hyderabad,Sales,4.0
4139,Sunil Kumar,57,1985290.0,37.0,Kolkata,Operations,4.5
4140,Gopal Das,49,101255.0,,Chennai,Finance,4.0
4142,Arjun Pandey,42,1060344.0,9.0,Bangalore,Operations,4.9
4143,Sunil Kumar,44,1887329.0,16.0,Chennai,Operations,4.6
4144,Anjali Saxena,28,1827457.0,,Kolkata,Marketing,3.9
4147,Deepika Reddy,27,2174715.0,0.0,Hyderabad,HR,3.7
4151,Sunil Kumar,45,1896019.0,17.0,Hyderabad,Finance,4.2
4152,Rajesh Verma,59,350331.0,,Mumbai,Operations,4.6
4155,Vinod Iyer,39,1644936.0,10.0,Delhi,Finance,4.3
4157,Arjun Pandey,29,1382351.0,,Jaipur,Management,4.3
4159,Arjun Pandey,30,732920.0,,Chennai,IT,4.8
4160,Sunil Kumar,25,613418.0,,Kolkata,Finance,4.0
4165,Amit Sharma,59,1130139.0,,Delhi,Management,4.4
4168,Amit Sharma,58,950307.0,15.0,Bangalore,Management,4.2
4169,Suresh Choudhary,50,1455135.0,13.0,Mumbai,Marketing,3.5
4170,Neha Kapoor,47,310074.0,0.0,Hyderabad,Management,4.3
4172,Gopal Das,54,2023326.0,,Delhi,Management,4.1
4174,Amit Sharma,34,1906555.0,8.0,Bangalore,Operations,5.0
4175,Manish Khanna,52,237905.0,18.0,Hyderabad,Marketing,4.3
4177,Pankaj Mishra,23,1085330.0,,Pune,Operations,3.6
4179,Rohit Bansal,52,1855476.0,,Hyderabad,Marketing,4.5
4183,Alok Mehta,33,280976.0,,Pune,Sales,3.9
4185,Sneha Tiwari,39,680394.0,6.0,Chennai,HR,4.8
4187,Neha Kapoor,37,2061217.0,13.0,Delhi,IT,3.5
4194,Swati Joshi,46,61408.0,,Hyderabad,Management,3.5
4195,Rohit Bansal,56,1983625.0,,Delhi,HR,4.1
4197,Arjun Pandey,54,1733329.0,27.0,Bangalore,Sales,4.9
4199,Anjali Saxena,54,1965570.0,1.0,Kochi,Sales,4.4
4203,Rajesh Verma,58,1243080.0,21.0,Kochi,Marketing,3.5
4205,Riya Gupta,58,1539615.0,20.0,Hyderabad,Management,3.5
4206,Samer Desai,32,1736352.0,5.0,Bangalore,HR,4.0
4209,Vinod Iyer,22,2104747.0,2.0,Mumbai,Marketing,4.8
4212,Rajesh Verma,36,892704.0,2.0,Hyderabad,Finance,4.5
4214,Ramesh Patil,38,427738.0,0.0,Kolkata,IT,4.5
4215,Suresh Choudhary,38,1238752.0,,Mumbai,Marketing,4.2
4217,Arjun Pandey,23,1707936.0,2.0,Delhi,Management,4.9
4219,Pankaj Mishra,23,1563500.0,2.0,Jaipur,Sales,4.9
4221,Samer Desai,41,1175246.0,,Delhi,Operations,5.0
4226,Arjun Pandey,36,747827.0,11.0,Chennai,Finance,4.9
4229,Neha Kapoor,45,1888723.0,,Jaipur,Sales,4.3
4232,Kavita Yadav,24,73202.0,,Jaipur,HR,3.5
4233,Kavita Yadav,46,1485259.0,,Kolkata,HR,3.5
4239,Amit Sharma,26,168905.0,,Pune,IT,4.3
4242,Rajesh Verma,45,27699.0,,Chennai,Operations,4.6
4245,Suresh Choudhary,55,1084969.0,1.0,Delhi,Sales,3.5
4246,Deepika Reddy,57,167903.0,,Mumbai,Sales,4.8
4250,Alok Mehta,47,2182049.0,,Pune,HR,4.0
4251,Manish Khanna,23,1191940.0,3.0,Chennai,Sales,3.8
4252,Sneha Tiwari,54,971919.0,6.0,Bangalore,IT,3.8
4253,Rajesh Verma,43,229336.0,,Delhi,Operations,3.9
4254,Priya Singh,22,1416410.0,2.0,Jaipur,Finance,4.8
4255,Ramesh Patil,47,1951984.0,2.0,Bangalore,Management,3.8
4257,Meera Nair,55,1825017.0,,Chennai,Marketing,3.9
4258,Sneha Tiwari,32,1009148.0,,Delhi,Management,4.3
4262,Deepika Reddy,53,1494797.0,,Jaipur,Operations,5.0
4266,Priya Singh,25,1482068.0,,Chennai,HR,3.7
4269,Priya Singh,38,615182.0,,Hyderabad,IT,3.9
4270,Rohit Bansal,53,1066636.0,,Hyderabad,Sales,4.2
4271,Gopal Das,57,1431663.0,,Delhi,HR,4.5
4276,Rohit Bansal,48,1519380.0,10.0,Jaipur,Marketing,4.8
4277,Riya Gupta,49,383818.0,5.0,Chennai,Marketing,3.9
4278,Samer Desai,34,1498800.0,,Delhi,HR,4.3
4281,Alok Mehta,55,1244679.0,,Bangalore,IT,4.3
4282,Arjun Pandey,27,1802733.0,,Jaipur,IT,4.7
4284,Manish Khanna,51,1193044.0,4.0,Chennai,HR,4.5
4286,Ramesh Patil,35,1740483.0,15.0,Chennai,Sales,4.0
4287,Gopal Das,43,493217.0,,Pune,IT,3.5
4288,Neha Kapoor,38,1442750.0,,Kochi,Management,3.9
4289,Vinod Iyer,39,1241311.0,,Chennai,Sales,3.9
4290,Swati Joshi,58,83963.0,28.0,Chennai,HR,4.8
4291,Swati Joshi,40,989271.0,2.0,Delhi,HR,4.9
4294,Vinod Iyer,27,1956691.0,,Kolkata,Sales,3.9
4299,Manish Khanna,24,27051.0,0.0,Hyderabad,Marketing,4.9
4300,Swati Joshi,49,100578.0,,Kolkata,Sales,4.6
4305,Sneha Tiwari,29,1565906.0,,Mumbai,Management,4.5
4306,Samer Desai,53,1251195.0,,Kolkata,Sales,4.1
4307,Manish Khanna,54,1065382.0,9.0,Pune,Operations,3.7
4309,Riya Gupta,52,1010232.0,,Kolkata,Sales,3.9
4312,Priya Singh,42,2145386.0,0.0,Kolkata,Management,3.5
4313,Deepika Reddy,44,512979.0,1.0,Pune,Sales,4.9
4315,Manish Khanna,42,1062076.0,,Pune,Operations,3.8
4316,Gopal Das,49,882301.0,,Kolkata,Management,4.6
4321,Gopal Das,47,438202.0,17.0,Chennai,Marketing,4.3
4330,Manish Khanna,25,1108935.0,,Mumbai,IT,4.0
4331,Alok Mehta,49,1077047.0,,Kochi,Finance,4.9
4335,Meera Nair,35,366981.0,3.0,Mumbai,Operations,5.0
4338,Vinod Iyer,33,548334.0,8.0,Delhi,Sales,4.3
4339,Alok Mehta,39,1925510.0,14.0,Delhi,HR,4.2
4348,Manish Khanna,34,341523.0,5.0,Hyderabad,Marketing,4.2
4349,Ramesh Patil,45,438554.0,,Kochi,Finance,4.6
4353,Riya Gupta,32,119572.0,4.0,Bangalore,HR,3.6
4354,Kavita Yadav,24,1464676.0,0.0,Hyderabad,Finance,4.2
4355,Gopal Das,52,694841.0,,Delhi,HR,4.3
4356,Alok Mehta,59,256949.0,,Mumbai,HR,4.3
4360,Neha Kapoor,33,1693806.0,0.0,Pune,Finance,3.8
4363,Samer Desai,50,2153260.0,,Delhi,Management,4.7
4366,Sneha Tiwari,29,753951.0,6.0,Delhi,IT,4.9
4368,Manish Khanna,47,1655057.0,,Chennai,Finance,4.8
4369,Alok Mehta,22,512998.0,,Kochi,IT,4.5
4372,Gopal Das,40,630851.0,7.0,Jaipur,Marketing,3.6
4376,Kavita Yadav,49,886418.0,,Hyderabad,Management,4.0
4377,Manish Khanna,31,746138.0,,Bangalore,Operations,3.9
4378,Riya Gupta,28,1370052.0,,Pune,IT,4.3
4379,Swati Joshi,23,2013741.0,3.0,Pune,IT,3.9
4381,Priya Singh,25,1178948.0,,Bangalore,IT,4.9
4383,Vinod Iyer,41,975733.0,,Bangalore,HR,4.3
4384,Riya Gupta,47,1774768.0,,Delhi,Operations,4.3
4387,Samer Desai,26,1000496.0,4.0,Chennai,Finance,3.5
4388,Anjali Saxena,48,1568235.0,,Bangalore,Management,3.9
4391,Meera Nair,43,1690364.0,6.0,Pune,Finance,4.9
4392,Amit Sharma,34,1419071.0,0.0,Mumbai,HR,3.9
4394,Deepika Reddy,41,1183305.0,4.0,Delhi,Operations,4.3
4395,Ramesh Patil,53,131723.0,,Kolkata,IT,4.6
4397,Priya Singh,34,1779180.0,13.0,Hyderabad,Operations,4.4
4398,Rajesh Verma,55,935201.0,32.0,Bangalore,Sales,3.8
4399,Rohit Bansal,33,1686088.0,,Pune,IT,4.4
4400,Arjun Pandey,53,2081029.0,14.0,Hyderabad,Sales,4.4
4401,Meera Nair,31,1218195.0,10.0,Hyderabad,Operations,3.9
4402,Swati Joshi,29,186311.0,8.0,Kochi,HR,4.7
4403,Vinod Iyer,43,1471724.0,,Delhi,Management,4.6
4404,Sneha Tiwari,40,1452595.0,,Hyderabad,Finance,4.2
4405,Swati Joshi,58,2050074.0,18.0,Kochi,Management,3.5
4407,Alok Mehta,58,2014237.0,,Mumbai,Sales,3.5
4408,Rohit Bansal,56,907138.0,34.0,Mumbai,Management,4.6
4413,Rohit Bansal,50,86756.0,21.0,Kolkata,Sales,4.3
4415,Meera Nair,29,2105392.0,1.0,Chennai,HR,4.3
4419,Rajesh Verma,48,877883.0,20.0,Hyderabad,Management,4.2
4420,Priya Singh,35,38406.0,,Pune,Management,4.7
4421,Sneha Tiwari,29,1189288.0,,Mumbai,Management,5.0
4422,Manish Khanna,28,1359412.0,1.0,Kochi,HR,5.0
4423,Rohit Bansal,59,778186.0,,Pune,Finance,3.9
4424,Riya Gupta,24,85101.0,,Kochi,Marketing,3.5
4426,Arjun Pandey,51,1099985.0,25.0,Kolkata,Finance,4.2
4427,Rajesh Verma,57,1746860.0,25.0,Jaipur,Marketing,4.4
4429,Riya Gupta,30,533934.0,0.0,Jaipur,Operations,3.8
4432,Riya Gupta,56,881540.0,29.0,Delhi,IT,3.5
4433,Neha Kapoor,32,527116.0,,Kochi,IT,3.8
4435,Sneha Tiwari,55,2155264.0,22.0,Bangalore,HR,3.7
4438,Rajesh Verma,40,1589339.0,7.0,Mumbai,HR,4.5
4439,Gopal Das,42,475697.0,,Jaipur,Finance,4.5
4440,Manish Khanna,42,30566.0,5.0,Kolkata,Finance,4.9
4441,Gopal Das,26,576987.0,,Kolkata,IT,4.5
4448,Suresh Choudhary,36,758963.0,,Kochi,Management,4.3
4450,Vinod Iyer,33,1244702.0,,Kolkata,IT,3.6
4452,Samer Desai,59,343164.0,,Kolkata,Marketing,3.6
4453,Kavita Yadav,42,216148.0,,Mumbai,Sales,4.9
4454,Kavita Yadav,24,338167.0,4.0,Kolkata,Sales,4.5
4456,Sneha Tiwari,52,2103037.0,,Mumbai,Finance,4.1
4457,Anjali Saxena,32,2173552.0,10.0,Chennai,Operations,3.7
4458,Kavita Yadav,31,277470.0,0.0,Mumbai,IT,3.6
4459,Sneha Tiwari,39,1160966.0,,Kolkata,Operations,4.5
4460,Ramesh Patil,25,532916.0,,Jaipur,Operations,4.3
4461,Pankaj Mishra,26,256876.0,,Kolkata,HR,3.9
4462,Ramesh Patil,26,51149.0,,Kolkata,HR,4.5
4463,Anjali Saxena,31,456906.0,,Kochi,Finance,4.8
4464,Rohit Bansal,36,1792686.0,,Bangalore,Marketing,3.7
4466,Pankaj Mishra,41,1940084.0,,Chennai,Marketing,4.1
4469,Arjun Pandey,36,1272691.0,,Jaipur,HR,5.0
4471,Priya Singh,38,984579.0,,Kochi,IT,4.7
4472,Riya Gupta,29,1228515.0,,Chennai,HR,4.9
4474,Riya Gupta,38,2000165.0,,Chennai,Operations,3.7
4475,Swati Joshi,32,789593.0,3.0,Bangalore,HR,3.6
4476,Swati Joshi,34,2000846.0,14.0,Kochi,HR,3.9
4477,Sneha Tiwari,57,797516.0,23.0,Bangalore,Operations,4.5
4479,Swati Joshi,42,1463754.0,,Mumbai,Sales,4.6
4480,Sneha Tiwari,42,1432752.0,,Jaipur,IT,4.7
4481,Kavita Yadav,22,1788285.0,0.0,Chennai,Operations,4.2
4483,Anjali Saxena,42,1511421.0,,Mumbai,HR,4.4
4484,Rohit Bansal,58,1289321.0,,Delhi,Management,4.3
4490,Sunil Kumar,25,1124074.0,4.0,Bangalore,Management,5.0
4491,Rajesh Verma,26,64767.0,,Kochi,IT,3.8
